1470639457|41.973282|2.649072
1470639465|41.973360|2.649154
1470639466|41.973361|2.649148
1470639467|41.973364|2.649148
1470639470|41.973380|2.649153
1470639473|41.973398|2.649188
1470639474|41.973401|2.649206
1470639475|41.973408|2.649221
1470639486|41.973446|2.649285
1470639493|41.973511|2.649347
1470639496|41.973531|2.649398
1470639502|41.973566|2.649473
1470639518|41.973650|2.649562
1470639526|41.973696|2.649553
1470639530|41.973717|2.649540
1470639528|41.973702|2.649424
1470639525|41.973678|2.649374
1470639520|41.973667|2.649238
1470639522|41.973671|2.649175
1470639523|41.973672|2.649134
1470639521|41.973669|2.649110
1470639519|41.973655|2.649078
1470639517|41.973649|2.649029
1470639516|41.973632|2.648967
1470639511|41.973620|2.648894
1470639510|41.973619|2.648823
1470639512|41.973621|2.648743
1470639513|41.973622|2.648659
1470639514|41.973624|2.648576
1470639509|41.973613|2.648579
1470639508|41.973612|2.648566
1470639507|41.973594|2.648444
1470639504|41.973581|2.648394
1470639503|41.973570|2.648370
1470639499|41.973546|2.648270
1470639498|41.973541|2.648254
1470639495|41.973520|2.648138
1470639491|41.973489|2.647951
1470639488|41.973461|2.647773
1470639478|41.973426|2.647597
1470639469|41.973378|2.647385
1470639462|41.973309|2.647191
1470639450|41.973250|2.647045
1470639445|41.973183|2.646880
1470639442|41.973170|2.646853
1470639440|41.973153|2.646739
1470639441|41.973162|2.646638
1470639443|41.973174|2.646517
1470639444|41.973182|2.646450
1470639446|41.973196|2.646363
1470639447|41.973214|2.646312
1470639449|41.973241|2.646204
1470639451|41.973262|2.646071
1470639454|41.973272|2.645950
1470639453|41.973270|2.645924
1470639455|41.973275|2.645770
1470639456|41.973276|2.645568
1470639459|41.973294|2.645395
1470639461|41.973306|2.645215
1470639460|41.973306|2.645186
1470639463|41.973341|2.645044
1470639464|41.973347|2.645019
1470639471|41.973386|2.644875
1470639472|41.973395|2.644838
1470639476|41.973411|2.644745
1470639477|41.973423|2.644689
1470639481|41.973435|2.644647
1470639479|41.973434|2.644635
1470639482|41.973437|2.644629
1470639483|41.973438|2.644628
1470639480|41.973435|2.644636
1470639485|41.973445|2.644583
1470639487|41.973451|2.644530
1470639489|41.973469|2.644495
1470639490|41.973478|2.644452
1470639492|41.973492|2.644401
1470639494|41.973513|2.644304
1470639497|41.973540|2.644237
1470639501|41.973552|2.644194
1470639505|41.973585|2.644109
1470639506|41.973590|2.644093
1470639515|41.973625|2.644035
